O/E,Error,Tests,Inputs,Hidden Layers,Hidden Layer Neuron Count,Eta,Momentum,Alpha,Range,Density,Logistic Alpha
0.9749415239477076,8.491538522924952,2515,2,1,30,0.2,false,0.25,0.75,350,0.07
1.1238843645598406,6.212904673164987,2515,2,1,30,0.2,false,0.25,0.75,350,0.08
1.1095709046139992,5.7832930188994505,2515,2,1,30,0.2,false,0.25,0.75,350,0.09
0.983946578672748,6.697353855838271,2515,2,1,30,0.2,false,0.25,0.75,350,0.09999999999999999
1.1205714272097818,6.020596760366098,2515,2,1,30,0.2,false,0.25,0.75,350,0.10999999999999999
1.176230775100407,6.56366963759466,2515,2,1,30,0.2,false,0.25,0.75,350,0.11999999999999998
1.2191526163097108,6.909305754925692,2515,2,1,30,0.2,false,0.25,0.75,350,0.12999999999999998
0.9900311792429323,7.313436785857401,2515,2,1,30,0.2,false,0.25,0.75,350,0.13999999999999999
1.2886943273304692,8.84075940698243,2515,2,1,30,0.2,false,0.25,0.75,350,0.15
0.9099423966825614,8.57839026025593,2515,2,1,30,0.2,false,0.25,0.75,350,0.16
1.2364602827849935,7.881798050533765,2515,2,1,30,0.2,false,0.25,0.75,350,0.17
1.1166485605268452,9.179418397931672,2515,2,1,30,0.2,false,0.25,0.75,350,0.18000000000000002
1.2772126098986694,11.529220434250679,2515,2,1,30,0.2,false,0.25,0.75,350,0.19000000000000003
2.4072765444589135,12.884224512247432,2515,2,1,30,0.2,false,0.25,0.75,350,0.20000000000000004
1.268406249897287,12.81379927859638,2515,2,1,30,0.2,false,0.25,0.75,350,0.21000000000000005
2.238981385017367,12.960365011724518,2515,2,1,30,0.2,false,0.25,0.75,350,0.22000000000000006
4.384455525593973,21.0501535684598,2515,2,1,30,0.2,false,0.25,0.75,350,0.23000000000000007
3.908194787312287,18.447223791520955,2515,2,1,30,0.2,false,0.25,0.75,350,0.24000000000000007
4.106459577895555,19.82123425346507,2515,2,1,30,0.2,false,0.25,0.75,350,0.25000000000000006
5.476703740791471,23.884302201199667,2515,2,1,30,0.2,false,0.25,0.75,350,0.26000000000000006
5.185694254475232,24.042447720890937,2515,2,1,30,0.2,false,0.25,0.75,350,0.2700000000000001
4.525481755340737,23.531375509569035,2515,2,1,30,0.2,false,0.25,0.75,350,0.2800000000000001
3.018821431586243,18.68155912039795,2515,2,1,30,0.2,false,0.25,0.75,350,0.2900000000000001
4.882445915339288,22.522145837528015,2515,2,1,30,0.2,false,0.25,0.75,350,0.3000000000000001
3.6208613814688206,20.689956291535687,2515,2,1,30,0.2,false,0.25,0.75,350,0.3100000000000001
3.16854154560435,19.086661303327116,2515,2,1,30,0.2,false,0.25,0.75,350,0.3200000000000001
4.579412783533759,22.994497162280705,2515,2,1,30,0.2,false,0.25,0.75,350,0.3300000000000001
5.301600715622452,24.791888036972086,2515,2,1,30,0.2,false,0.25,0.75,350,0.34000000000000014
3.9235546680992335,21.490260987135713,2515,2,1,30,0.2,false,0.25,0.75,350,0.35000000000000014
2.6783392456123583,23.205390321625433,2515,2,1,30,0.2,false,0.25,0.75,350,0.36000000000000015
5.172275338604446,29.954767491537524,2515,2,1,30,0.2,false,0.25,0.75,350,0.37000000000000016
3.2677517991277174,21.570784729055074,2515,2,1,30,0.2,false,0.25,0.75,350,0.38000000000000017
2.65381346524963,18.696215064126633,2515,2,1,30,0.2,false,0.25,0.75,350,0.3900000000000002
3.9991080043205693,21.225699546010283,2515,2,1,30,0.2,false,0.25,0.75,350,0.4000000000000002
3.2241044471684295,20.08654201996645,2515,2,1,30,0.2,false,0.25,0.75,350,0.4100000000000002
4.175967997407054,22.743091311262706,2515,2,1,30,0.2,false,0.25,0.75,350,0.4200000000000002
3.377787200785769,26.859692241913844,2515,2,1,30,0.2,false,0.25,0.75,350,0.4300000000000002
3.4162867808697888,19.970888709155496,2515,2,1,30,0.2,false,0.25,0.75,350,0.4400000000000002
2.8207026662292782,20.961689451308597,2515,2,1,30,0.2,false,0.25,0.75,350,0.45000000000000023
3.2681881695277055,25.90645901474832,2515,2,1,30,0.2,false,0.25,0.75,350,0.46000000000000024
1.6924324349877378,23.02039967256174,2515,2,1,30,0.2,false,0.25,0.75,350,0.47000000000000025
3.8789323235631175,19.39355648252208,2515,2,1,30,0.2,false,0.25,0.75,350,0.48000000000000026
2.2343069918324514,26.29999339212068,2515,2,1,30,0.2,false,0.25,0.75,350,0.49000000000000027
3.786596698084881,24.964807827831777,2515,2,1,30,0.2,false,0.25,0.75,350,0.5000000000000002
3.232380118025543,19.824584169254223,2515,2,1,30,0.2,false,0.25,0.75,350,0.5100000000000002
1.8012600345428462,20.76212918646237,2515,2,1,30,0.2,false,0.25,0.75,350,0.5200000000000002
3.6395636302802723,26.416851897039916,2515,2,1,30,0.2,false,0.25,0.75,350,0.5300000000000002
4.209041206446523,22.889955070000173,2515,2,1,30,0.2,false,0.25,0.75,350,0.5400000000000003
3.4282994010785117,20.787902007789647,2515,2,1,30,0.2,false,0.25,0.75,350,0.5500000000000003
4.490740454323616,24.883402639631104,2515,2,1,30,0.2,false,0.25,0.75,350,0.5600000000000003
4.069661819018862,24.00400375536288,2515,2,1,30,0.2,false,0.25,0.75,350,0.5700000000000003
3.6259469283684758,21.923499038395395,2515,2,1,30,0.2,false,0.25,0.75,350,0.5800000000000003
4.811346482954876,24.87376401636889,2515,2,1,30,0.2,false,0.25,0.75,350,0.5900000000000003
2.8801484257188132,22.980147619552802,2515,2,1,30,0.2,false,0.25,0.75,350,0.6000000000000003
3.115360492737058,24.297643018468175,2515,2,1,30,0.2,false,0.25,0.75,350,0.6100000000000003
3.289313587876561,23.24188570708911,2515,2,1,30,0.2,false,0.25,0.75,350,0.6200000000000003
3.0630236146193126,20.320590053386965,2515,2,1,30,0.2,false,0.25,0.75,350,0.6300000000000003
3.3823977898409296,18.454643404912787,2515,2,1,30,0.2,false,0.25,0.75,350,0.6400000000000003
2.78865969996292,21.91891873959531,2515,2,1,30,0.2,false,0.25,0.75,350,0.6500000000000004
2.2344914682055097,20.845514431205228,2515,2,1,30,0.2,false,0.25,0.75,350,0.6600000000000004
3.358516989515744,23.825181137432608,2515,2,1,30,0.2,false,0.25,0.75,350,0.6700000000000004
3.434083200096663,25.60216444317647,2515,2,1,30,0.2,false,0.25,0.75,350,0.6800000000000004
2.465455205841277,20.661346665910035,2515,2,1,30,0.2,false,0.25,0.75,350,0.6900000000000004
2.68618755694952,22.270716379428116,2515,2,1,30,0.2,false,0.25,0.75,350,0.7000000000000004
3.1026253854578245,20.328208888034805,2515,2,1,30,0.2,false,0.25,0.75,350,0.7100000000000004
2.819680217956204,24.17901006120822,2515,2,1,30,0.2,false,0.25,0.75,350,0.7200000000000004
4.798858713796954,24.383799669613946,2515,2,1,30,0.2,false,0.25,0.75,350,0.7300000000000004
3.181876439900076,20.00615471048352,2515,2,1,30,0.2,false,0.25,0.75,350,0.7400000000000004
3.5829782104539762,21.371820467241275,2515,2,1,30,0.2,false,0.25,0.75,350,0.7500000000000004
9.690682066135023,33.44132973452074,2515,2,1,30,0.2,false,0.25,0.75,350,0.7600000000000005
4.070581380079059,26.01755721839413,2515,2,1,30,0.2,false,0.25,0.75,350,0.7700000000000005
2.9867334485055355,20.409232152988782,2515,2,1,30,0.2,false,0.25,0.75,350,0.7800000000000005
2.593809876472147,23.334320566042514,2515,2,1,30,0.2,false,0.25,0.75,350,0.7900000000000005
2.5657689924273304,24.074735954347908,2515,2,1,30,0.2,false,0.25,0.75,350,0.8000000000000005
2.989648274281315,22.181919132415093,2515,2,1,30,0.2,false,0.25,0.75,350,0.8100000000000005
4.462204168615602,26.966198714314164,2515,2,1,30,0.2,false,0.25,0.75,350,0.8200000000000005
3.2378328819220634,21.499733724697087,2515,2,1,30,0.2,false,0.25,0.75,350,0.8300000000000005
2.282454869161546,22.99019554845961,2515,2,1,30,0.2,false,0.25,0.75,350,0.8400000000000005
2.5801348405313433,24.446599163107905,2515,2,1,30,0.2,false,0.25,0.75,350,0.8500000000000005
3.340529284554811,24.34757503078797,2515,2,1,30,0.2,false,0.25,0.75,350,0.8600000000000005
3.354699819800526,21.75277149656518,2515,2,1,30,0.2,false,0.25,0.75,350,0.8700000000000006
1.3563729468220387,26.287950102701064,2515,2,1,30,0.2,false,0.25,0.75,350,0.8800000000000006
2.6463459873307342,21.055023413441265,2515,2,1,30,0.2,false,0.25,0.75,350,0.8900000000000006
4.497455674021294,30.838892378685564,2515,2,1,30,0.2,false,0.25,0.75,350,0.9000000000000006
2.2059042560413693,21.6180068901156,2515,2,1,30,0.2,false,0.25,0.75,350,0.9100000000000006
3.663097568202024,25.43127314908332,2515,2,1,30,0.2,false,0.25,0.75,350,0.9200000000000006
2.757991002621791,22.234258384276938,2515,2,1,30,0.2,false,0.25,0.75,350,0.9300000000000006
4.659231079229767,25.34848284231002,2515,2,1,30,0.2,false,0.25,0.75,350,0.9400000000000006
2.9902483608841246,21.943724558812782,2515,2,1,30,0.2,false,0.25,0.75,350,0.9500000000000006
2.35077911662239,21.482789829700113,2515,2,1,30,0.2,false,0.25,0.75,350,0.9600000000000006
3.0399123728728292,24.532894988050746,2515,2,1,30,0.2,false,0.25,0.75,350,0.9700000000000006
2.49830929379254,26.29193028237249,2515,2,1,30,0.2,false,0.25,0.75,350,0.9800000000000006
3.2431014852974815,22.167565371417272,2515,2,1,30,0.2,false,0.25,0.75,350,0.9900000000000007
11.004212676115802,30.475240943876514,2515,2,2,10,0.2,false,0.25,0.75,350,0.01
13.880773256693775,36.770195467763166,2515,2,2,10,0.2,false,0.25,0.75,350,0.02
12.083348959230543,31.97097422507699,2515,2,2,10,0.2,false,0.25,0.75,350,0.03
10.494426011717774,30.123461508958485,2515,2,2,10,0.2,false,0.25,0.75,350,0.04
8.765784052651075,26.977058184990458,2515,2,2,10,0.2,false,0.25,0.75,350,0.05
6.671414120561909,25.114378997532448,2515,2,2,10,0.2,false,0.25,0.75,350,0.060000000000000005
6.975424785721323,24.173838418320457,2515,2,2,10,0.2,false,0.25,0.75,350,0.07
4.814795069312405,20.846733488668672,2515,2,2,10,0.2,false,0.25,0.75,350,0.08
3.7418392224379904,20.421733679277935,2515,2,2,10,0.2,false,0.25,0.75,350,0.09
2.989231647190802,19.36258871185902,2515,2,2,10,0.2,false,0.25,0.75,350,0.09999999999999999
4.626538181063377,29.602689307334604,2515,2,2,10,0.2,false,0.25,0.75,350,0.10999999999999999
3.34785743497219,22.8417552229926,2515,2,2,10,0.2,false,0.25,0.75,350,0.11999999999999998
3.56270710917002,21.164736602620536,2515,2,2,10,0.2,false,0.25,0.75,350,0.12999999999999998
2.5767793273722353,20.296744301251007,2515,2,2,10,0.2,false,0.25,0.75,350,0.13999999999999999
2.672652304604241,24.43077637184396,2515,2,2,10,0.2,false,0.25,0.75,350,0.15
1.9762424690682292,23.207032984649715,2515,2,2,10,0.2,false,0.25,0.75,350,0.16
4.027418422387605,27.76521489265796,2515,2,2,10,0.2,false,0.25,0.75,350,0.17
2.4067146164486255,22.000347390377737,2515,2,2,10,0.2,false,0.25,0.75,350,0.18000000000000002
2.7264654002660555,22.10409017982782,2515,2,2,10,0.2,false,0.25,0.75,350,0.19000000000000003
3.6239834141236704,27.24460999188831,2515,2,2,10,0.2,false,0.25,0.75,350,0.20000000000000004
2.4654275146004223,21.98913330535593,2515,2,2,10,0.2,false,0.25,0.75,350,0.21000000000000005
5.220259572729677,27.940667107067163,2515,2,2,10,0.2,false,0.25,0.75,350,0.22000000000000006
3.1148416890444985,24.517539374866846,2515,2,2,10,0.2,false,0.25,0.75,350,0.23000000000000007
3.176258919450738,22.809770277261048,2515,2,2,10,0.2,false,0.25,0.75,350,0.24000000000000007
4.083066978716809,27.774584262460912,2515,2,2,10,0.2,false,0.25,0.75,350,0.25000000000000006
4.01347393134684,22.217626345741504,2515,2,2,10,0.2,false,0.25,0.75,350,0.26000000000000006
4.832601727020482,24.097362755249538,2515,2,2,10,0.2,false,0.25,0.75,350,0.2700000000000001
4.371487783625173,23.905807530624475,2515,2,2,10,0.2,false,0.25,0.75,350,0.2800000000000001
4.625003612277343,23.70284207306656,2515,2,2,10,0.2,false,0.25,0.75,350,0.2900000000000001
4.283586616697007,21.14971576307349,2515,2,2,10,0.2,false,0.25,0.75,350,0.3000000000000001
5.014017209719549,22.76749645764504,2515,2,2,10,0.2,false,0.25,0.75,350,0.3100000000000001
5.587648640729316,25.108269911054325,2515,2,2,10,0.2,false,0.25,0.75,350,0.3200000000000001
3.837087076578906,23.682099549588578,2515,2,2,10,0.2,false,0.25,0.75,350,0.3300000000000001
5.779494409062827,25.497869784590396,2515,2,2,10,0.2,false,0.25,0.75,350,0.34000000000000014
4.474141733442041,22.458136577606723,2515,2,2,10,0.2,false,0.25,0.75,350,0.35000000000000014
5.039422070018983,24.11561774527277,2515,2,2,10,0.2,false,0.25,0.75,350,0.36000000000000015
5.840643144758968,24.46665807790515,2515,2,2,10,0.2,false,0.25,0.75,350,0.37000000000000016
7.3184446807687396,26.65521418130826,2515,2,2,10,0.2,false,0.25,0.75,350,0.38000000000000017
7.419145384500082,25.436439102280715,2515,2,2,10,0.2,false,0.25,0.75,350,0.3900000000000002
5.6745806123272535,25.32258398441533,2515,2,2,10,0.2,false,0.25,0.75,350,0.4000000000000002
6.355850506388408,25.678855991577834,2515,2,2,10,0.2,false,0.25,0.75,350,0.4100000000000002
5.1138581628761175,23.170616241662728,2515,2,2,10,0.2,false,0.25,0.75,350,0.4200000000000002
5.877319731954585,22.973115887332764,2515,2,2,10,0.2,false,0.25,0.75,350,0.4300000000000002
4.606108152693815,23.70079400155492,2515,2,2,10,0.2,false,0.25,0.75,350,0.4400000000000002
5.727720312794413,25.39661662857295,2515,2,2,10,0.2,false,0.25,0.75,350,0.45000000000000023
6.1759143196235815,24.2926851694085,2515,2,2,10,0.2,false,0.25,0.75,350,0.46000000000000024
5.702747520671348,25.386997335398654,2515,2,2,10,0.2,false,0.25,0.75,350,0.47000000000000025
4.394581629747144,23.628068487333277,2515,2,2,10,0.2,false,0.25,0.75,350,0.48000000000000026
4.646810714774683,23.358081762715674,2515,2,2,10,0.2,false,0.25,0.75,350,0.49000000000000027
5.040621596369436,23.65944165618744,2515,2,2,10,0.2,false,0.25,0.75,350,0.5000000000000002
6.799142276924706,23.793187385591278,2515,2,2,10,0.2,false,0.25,0.75,350,0.5100000000000002
6.689917398199547,26.16756906580385,2515,2,2,10,0.2,false,0.25,0.75,350,0.5200000000000002
5.058379651429894,24.651120581150412,2515,2,2,10,0.2,false,0.25,0.75,350,0.5300000000000002
4.503086637408923,24.2043968153902,2515,2,2,10,0.2,false,0.25,0.75,350,0.5400000000000003
4.73330100255542,24.81725870343474,2515,2,2,10,0.2,false,0.25,0.75,350,0.5500000000000003
4.698256188782736,23.334357819213974,2515,2,2,10,0.2,false,0.25,0.75,350,0.5600000000000003
5.5918491278052604,26.465961664097783,2515,2,2,10,0.2,false,0.25,0.75,350,0.5700000000000003
3.9499432056580055,23.008833465087793,2515,2,2,10,0.2,false,0.25,0.75,350,0.5800000000000003
5.295673156410379,24.16877202165473,2515,2,2,10,0.2,false,0.25,0.75,350,0.5900000000000003
5.499920231086914,24.552198295223643,2515,2,2,10,0.2,false,0.25,0.75,350,0.6000000000000003
5.192132446075216,24.74346432784087,2515,2,2,10,0.2,false,0.25,0.75,350,0.6100000000000003
5.079236158189041,24.520839939320894,2515,2,2,10,0.2,false,0.25,0.75,350,0.6200000000000003
4.706999837875112,23.64092284827607,2515,2,2,10,0.2,false,0.25,0.75,350,0.6300000000000003
5.912401676837413,23.629688282488242,2515,2,2,10,0.2,false,0.25,0.75,350,0.6400000000000003
4.459152648350942,22.678335274606095,2515,2,2,10,0.2,false,0.25,0.75,350,0.6500000000000004
5.93269318261345,24.55389510992023,2515,2,2,10,0.2,false,0.25,0.75,350,0.6600000000000004
5.607651746845812,22.771815348941985,2515,2,2,10,0.2,false,0.25,0.75,350,0.6700000000000004
5.036915215791578,24.01061003774926,2515,2,2,10,0.2,false,0.25,0.75,350,0.6800000000000004
6.823349521971537,27.031436712033642,2515,2,2,10,0.2,false,0.25,0.75,350,0.6900000000000004
6.135095837942773,25.359153759753738,2515,2,2,10,0.2,false,0.25,0.75,350,0.7000000000000004
4.987692528482254,24.756533973218932,2515,2,2,10,0.2,false,0.25,0.75,350,0.7100000000000004
4.776043167687773,23.91395789633738,2515,2,2,10,0.2,false,0.25,0.75,350,0.7200000000000004
4.414733211555181,26.03214980443113,2515,2,2,10,0.2,false,0.25,0.75,350,0.7300000000000004
5.446653800554749,24.066711558262288,2515,2,2,10,0.2,false,0.25,0.75,350,0.7400000000000004
5.161355209116837,23.053599249983495,2515,2,2,10,0.2,false,0.25,0.75,350,0.7500000000000004
5.284109299344467,23.373253710743732,2515,2,2,10,0.2,false,0.25,0.75,350,0.7600000000000005
5.5876893429303385,27.53433230167294,2515,2,2,10,0.2,false,0.25,0.75,350,0.7700000000000005
4.989214894045519,22.518774963003278,2515,2,2,10,0.2,false,0.25,0.75,350,0.7800000000000005
5.10592187973998,25.074231615968557,2515,2,2,10,0.2,false,0.25,0.75,350,0.7900000000000005
5.9060703179495455,27.661986763582128,2515,2,2,10,0.2,false,0.25,0.75,350,0.8000000000000005
7.131406213472483,28.01244772019273,2515,2,2,10,0.2,false,0.25,0.75,350,0.8100000000000005
5.307424735283639,24.443537369292663,2515,2,2,10,0.2,false,0.25,0.75,350,0.8200000000000005
6.400809849684809,27.476327539477627,2515,2,2,10,0.2,false,0.25,0.75,350,0.8300000000000005
5.0493569010616675,24.14290999966763,2515,2,2,10,0.2,false,0.25,0.75,350,0.8400000000000005
5.380643593886227,22.945544978231123,2515,2,2,10,0.2,false,0.25,0.75,350,0.8500000000000005
9.426653000855435,31.48201364015491,2515,2,2,10,0.2,false,0.25,0.75,350,0.8600000000000005
4.3231059799919,23.424767208281818,2515,2,2,10,0.2,false,0.25,0.75,350,0.8700000000000006
5.751856496073623,27.744852522566223,2515,2,2,10,0.2,false,0.25,0.75,350,0.8800000000000006
5.416635356431552,25.30978098663753,2515,2,2,10,0.2,false,0.25,0.75,350,0.8900000000000006
5.3691373579159585,24.416784632690504,2515,2,2,10,0.2,false,0.25,0.75,350,0.9000000000000006
3.9709872371853123,22.20557007825145,2515,2,2,10,0.2,false,0.25,0.75,350,0.9100000000000006
4.881044110654784,24.554323152988115,2515,2,2,10,0.2,false,0.25,0.75,350,0.9200000000000006
4.861405044097599,23.839013771827496,2515,2,2,10,0.2,false,0.25,0.75,350,0.9300000000000006
4.805290198703642,22.361958647582327,2515,2,2,10,0.2,false,0.25,0.75,350,0.9400000000000006
7.163833796663126,29.527340786948315,2515,2,2,10,0.2,false,0.25,0.75,350,0.9500000000000006
7.01160210731642,26.59675860849217,2515,2,2,10,0.2,false,0.25,0.75,350,0.9600000000000006
7.526156514517702,33.203527601501534,2515,2,2,10,0.2,false,0.25,0.75,350,0.9700000000000006
4.162270265275933,22.88913103816388,2515,2,2,10,0.2,false,0.25,0.75,350,0.9800000000000006
5.289863526756742,24.71906513786353,2515,2,2,10,0.2,false,0.25,0.75,350,0.9900000000000007
10.492835667730725,28.379323471775272,2515,2,2,20,0.2,false,0.25,0.75,350,0.01
9.528963472408597,26.347450803090254,2515,2,2,20,0.2,false,0.25,0.75,350,0.02
7.41010272250744,21.07139709105424,2515,2,2,20,0.2,false,0.25,0.75,350,0.03
6.993399519982781,21.230397138314853,2515,2,2,20,0.2,false,0.25,0.75,350,0.04
7.070534237185752,22.4707994784673,2515,2,2,20,0.2,false,0.25,0.75,350,0.05
6.501497832107004,21.695491975618584,2515,2,2,20,0.2,false,0.25,0.75,350,0.060000000000000005
6.081554570954644,21.523772081581146,2515,2,2,20,0.2,false,0.25,0.75,350,0.07
6.0548390319554874,23.13120664425847,2515,2,2,20,0.2,false,0.25,0.75,350,0.08
5.797120978318529,23.68660669547078,2515,2,2,20,0.2,false,0.25,0.75,350,0.09
4.684079394179093,22.87831483774242,2515,2,2,20,0.2,false,0.25,0.75,350,0.09999999999999999
3.0574521459624586,18.620812503786095,2515,2,2,20,0.2,false,0.25,0.75,350,0.10999999999999999
4.000795366808654,22.221586382474605,2515,2,2,20,0.2,false,0.25,0.75,350,0.11999999999999998
2.619279798035072,20.24004019570252,2515,2,2,20,0.2,false,0.25,0.75,350,0.12999999999999998
2.7202240318225424,22.969310848544012,2515,2,2,20,0.2,false,0.25,0.75,350,0.13999999999999999
2.2199823217290953,22.340380992046835,2515,2,2,20,0.2,false,0.25,0.75,350,0.15
2.745164666794881,21.04956204553511,2515,2,2,20,0.2,false,0.25,0.75,350,0.16
1.1506882193636083,21.277475915441332,2515,2,2,20,0.2,false,0.25,0.75,350,0.17
0.7130202949000977,24.580831294681364,2515,2,2,20,0.2,false,0.25,0.75,350,0.18000000000000002
3.1484316168509143,31.758461653811082,2515,2,2,20,0.2,false,0.25,0.75,350,0.19000000000000003
2.194583013704024,24.817610836206388,2515,2,2,20,0.2,false,0.25,0.75,350,0.20000000000000004
4.582230438576771,27.423850491830958,2515,2,2,20,0.2,false,0.25,0.75,350,0.21000000000000005
1.4614952387509759,22.449580085286783,2515,2,2,20,0.2,false,0.25,0.75,350,0.22000000000000006
3.2556244500079945,22.521689873192223,2515,2,2,20,0.2,false,0.25,0.75,350,0.23000000000000007
3.021549017106219,25.0867531630319,2515,2,2,20,0.2,false,0.25,0.75,350,0.24000000000000007
2.025570378100693,23.164501650963967,2515,2,2,20,0.2,false,0.25,0.75,350,0.25000000000000006
4.131201913004893,27.593535215617905,2515,2,2,20,0.2,false,0.25,0.75,350,0.26000000000000006
3.37200544346992,24.27893150902199,2515,2,2,20,0.2,false,0.25,0.75,350,0.2700000000000001
4.579007861146189,28.94942669828003,2515,2,2,20,0.2,false,0.25,0.75,350,0.2800000000000001
4.2691522557217345,23.60854401294573,2515,2,2,20,0.2,false,0.25,0.75,350,0.2900000000000001
4.076652699111753,25.370553822444617,2515,2,2,20,0.2,false,0.25,0.75,350,0.3000000000000001
4.579191226675235,24.72406336148296,2515,2,2,20,0.2,false,0.25,0.75,350,0.3100000000000001
6.90897397488272,26.250430345248787,2515,2,2,20,0.2,false,0.25,0.75,350,0.3200000000000001
4.584974003682498,26.532692182052287,2515,2,2,20,0.2,false,0.25,0.75,350,0.3300000000000001
5.47849530953609,25.280556804537003,2515,2,2,20,0.2,false,0.25,0.75,350,0.34000000000000014
6.418927534147396,25.971491364297425,2515,2,2,20,0.2,false,0.25,0.75,350,0.35000000000000014
5.769367933138094,24.283471354333926,2515,2,2,20,0.2,false,0.25,0.75,350,0.36000000000000015
5.80309964610726,25.861705541492167,2515,2,2,20,0.2,false,0.25,0.75,350,0.37000000000000016
6.506342214062378,30.84575649105663,2515,2,2,20,0.2,false,0.25,0.75,350,0.38000000000000017
5.357080075506529,24.797986669486537,2515,2,2,20,0.2,false,0.25,0.75,350,0.3900000000000002
6.0361302533585155,24.99698569176581,2515,2,2,20,0.2,false,0.25,0.75,350,0.4000000000000002
5.868493230506905,27.636551422934392,2515,2,2,20,0.2,false,0.25,0.75,350,0.4100000000000002
5.8023214650158375,24.7664327524938,2515,2,2,20,0.2,false,0.25,0.75,350,0.4200000000000002
6.954624934023771,28.139655232371986,2515,2,2,20,0.2,false,0.25,0.75,350,0.4300000000000002
5.126843859330209,27.661732901957006,2515,2,2,20,0.2,false,0.25,0.75,350,0.4400000000000002
6.221480006799622,26.116669246929074,2515,2,2,20,0.2,false,0.25,0.75,350,0.45000000000000023
8.725060495524366,29.30341860906043,2515,2,2,20,0.2,false,0.25,0.75,350,0.46000000000000024
4.306917950938909,24.079074191823523,2515,2,2,20,0.2,false,0.25,0.75,350,0.47000000000000025
5.8814755017701925,26.37628353561029,2515,2,2,20,0.2,false,0.25,0.75,350,0.48000000000000026
4.4227937937190624,22.458141944418784,2515,2,2,20,0.2,false,0.25,0.75,350,0.49000000000000027
6.923958171486769,26.08016543630005,2515,2,2,20,0.2,false,0.25,0.75,350,0.5000000000000002
6.753494906909482,25.726037017977813,2515,2,2,20,0.2,false,0.25,0.75,350,0.5100000000000002
5.622411559225355,26.235192236017497,2515,2,2,20,0.2,false,0.25,0.75,350,0.5200000000000002
4.250531937938623,24.618120079195464,2515,2,2,20,0.2,false,0.25,0.75,350,0.5300000000000002
5.991556462188333,25.598105529379154,2515,2,2,20,0.2,false,0.25,0.75,350,0.5400000000000003
5.629079419356582,24.215624435287218,2515,2,2,20,0.2,false,0.25,0.75,350,0.5500000000000003
5.92513285578144,26.602193126740076,2515,2,2,20,0.2,false,0.25,0.75,350,0.5600000000000003
4.432389258856477,26.159566274141824,2515,2,2,20,0.2,false,0.25,0.75,350,0.5700000000000003
6.139079104372785,28.45984208688576,2515,2,2,20,0.2,false,0.25,0.75,350,0.5800000000000003
3.1792428387658043,23.00820697019914,2515,2,2,20,0.2,false,0.25,0.75,350,0.5900000000000003
6.043346287137265,25.81264247620396,2515,2,2,20,0.2,false,0.25,0.75,350,0.6000000000000003
5.670329009081357,25.648336307971977,2515,2,2,20,0.2,false,0.25,0.75,350,0.6100000000000003
4.905423480974252,24.824889988717338,2515,2,2,20,0.2,false,0.25,0.75,350,0.6200000000000003
3.609388393379857,23.82161988608172,2515,2,2,20,0.2,false,0.25,0.75,350,0.6300000000000003
4.302938115701059,22.36642964900506,2515,2,2,20,0.2,false,0.25,0.75,350,0.6400000000000003
4.866926753180124,24.587153736945577,2515,2,2,20,0.2,false,0.25,0.75,350,0.6500000000000004
3.3484732973462723,22.19965898447985,2515,2,2,20,0.2,false,0.25,0.75,350,0.6600000000000004
4.27253245144219,22.194915721047398,2515,2,2,20,0.2,false,0.25,0.75,350,0.6700000000000004
4.888726743689112,28.9287130675707,2515,2,2,20,0.2,false,0.25,0.75,350,0.6800000000000004
4.516467106510271,24.421330013902775,2515,2,2,20,0.2,false,0.25,0.75,350,0.6900000000000004
5.587800877655368,25.760760942118207,2515,2,2,20,0.2,false,0.25,0.75,350,0.7000000000000004
5.129900515030362,23.2964016571576,2515,2,2,20,0.2,false,0.25,0.75,350,0.7100000000000004
4.327738524759085,27.693607052186128,2515,2,2,20,0.2,false,0.25,0.75,350,0.7200000000000004
3.8032895805023195,24.56055539395893,2515,2,2,20,0.2,false,0.25,0.75,350,0.7300000000000004
5.059826842521121,23.632426899858032,2515,2,2,20,0.2,false,0.25,0.75,350,0.7400000000000004
3.3990602135676014,21.510587312582985,2515,2,2,20,0.2,false,0.25,0.75,350,0.7500000000000004
4.270632222927242,26.10198490322505,2515,2,2,20,0.2,false,0.25,0.75,350,0.7600000000000005
5.001618337320086,23.176991949492145,2515,2,2,20,0.2,false,0.25,0.75,350,0.7700000000000005
3.175657971955459,23.214893870810183,2515,2,2,20,0.2,false,0.25,0.75,350,0.7800000000000005
5.126137968001989,27.201189511926394,2515,2,2,20,0.2,false,0.25,0.75,350,0.7900000000000005
4.459199481491015,24.777734266929933,2515,2,2,20,0.2,false,0.25,0.75,350,0.8000000000000005
5.671988106790847,24.478728309523536,2515,2,2,20,0.2,false,0.25,0.75,350,0.8100000000000005
3.783144910985781,24.064176186174507,2515,2,2,20,0.2,false,0.25,0.75,350,0.8200000000000005
4.27275844729108,22.352919208846775,2515,2,2,20,0.2,false,0.25,0.75,350,0.8300000000000005
5.077167171079212,26.458244122848598,2515,2,2,20,0.2,false,0.25,0.75,350,0.8400000000000005
3.4092326189750137,24.97633061649802,2515,2,2,20,0.2,false,0.25,0.75,350,0.8500000000000005
4.5238993231326665,23.041204266012446,2515,2,2,20,0.2,false,0.25,0.75,350,0.8600000000000005
3.983042068095462,21.88612721412543,2515,2,2,20,0.2,false,0.25,0.75,350,0.8700000000000006
